,Location,Humidity9am,Humidity3pm
48113,Canberra,70.0,
48114,Canberra,42.0,28.0
48115,Canberra,62.0,27.0
48116,Canberra,66.0,18.0
48117,Canberra,56.0,21.0
48118,Canberra,71.0,28.0
48119,Canberra,49.0,70.0
48120,Canberra,68.0,48.0
48121,Canberra,72.0,46.0
48122,Canberra,69.0,33.0
48123,Canberra,63.0,32.0
48124,Canberra,78.0,35.0
48125,Canberra,86.0,84.0
48126,Canberra,99.0,71.0
48127,Canberra,66.0,50.0
48128,Canberra,73.0,76.0
48129,Canberra,74.0,65.0
48130,Canberra,72.0,40.0
48131,Canberra,66.0,35.0
48132,Canberra,40.0,34.0
48133,Canberra,57.0,24.0
48134,Canberra,64.0,51.0
48135,Canberra,77.0,57.0
48136,Canberra,73.0,50.0
48137,Canberra,74.0,46.0
48138,Canberra,77.0,44.0
48139,Canberra,74.0,58.0
48140,Canberra,81.0,31.0
48141,Canberra,73.0,58.0
48142,Canberra,71.0,67.0
48143,Canberra,62.0,44.0
48144,Canberra,55.0,41.0
48145,Canberra,61.0,58.0
48146,Canberra,60.0,41.0
48147,Canberra,70.0,39.0
48148,Canberra,66.0,47.0
48149,Canberra,61.0,40.0
48150,Canberra,76.0,58.0
48151,Canberra,65.0,46.0
48152,Canberra,65.0,40.0
48153,Canberra,75.0,32.0
48154,Canberra,59.0,24.0
48155,Canberra,72.0,61.0
48156,Canberra,76.0,47.0
48157,Canberra,66.0,37.0
48158,Canberra,75.0,54.0
48159,Canberra,69.0,45.0
48160,Canberra,77.0,59.0
48161,Canberra,93.0,41.0
48162,Canberra,79.0,35.0
48163,Canberra,67.0,31.0
48164,Canberra,64.0,37.0
48165,Canberra,69.0,35.0
48166,Canberra,77.0,37.0
48167,Canberra,69.0,46.0
48168,Canberra,76.0,43.0
48169,Canberra,69.0,33.0
48170,Canberra,76.0,57.0
48171,Canberra,70.0,64.0
48172,Canberra,73.0,52.0
48173,Canberra,89.0,34.0
48174,Canberra,84.0,31.0
48175,Canberra,61.0,42.0
48176,Canberra,,34.0
48177,Canberra,70.0,46.0
48178,Canberra,75.0,26.0
48179,Canberra,43.0,31.0
48180,Canberra,33.0,34.0
48181,Canberra,71.0,36.0
48182,Canberra,70.0,27.0
48183,Canberra,81.0,21.0
48184,Canberra,77.0,36.0
48185,Canberra,75.0,36.0
48186,Canberra,83.0,20.0
48187,Canberra,73.0,51.0
48188,Canberra,71.0,33.0
48189,Canberra,56.0,33.0
48190,Canberra,71.0,33.0
48191,Canberra,85.0,32.0
48192,Canberra,96.0,35.0
48193,Canberra,78.0,26.0
48194,Canberra,55.0,26.0
48195,Canberra,58.0,42.0
48196,Canberra,77.0,58.0
48197,Canberra,98.0,35.0
48198,Canberra,97.0,57.0
48199,Canberra,73.0,37.0
48200,Canberra,58.0,33.0
48201,Canberra,59.0,33.0
48202,Canberra,80.0,26.0
48203,Canberra,99.0,29.0
48204,Canberra,77.0,36.0
48205,Canberra,64.0,33.0
48206,Canberra,94.0,41.0
48207,Canberra,55.0,39.0
48208,Canberra,74.0,65.0
48209,Canberra,77.0,70.0
48210,Canberra,63.0,79.0
48211,Canberra,94.0,65.0
48212,Canberra,75.0,91.0
48213,Canberra,67.0,57.0
48214,Canberra,54.0,42.0
48215,Canberra,63.0,50.0
48216,Canberra,80.0,42.0
48217,Canberra,78.0,51.0
48218,Canberra,89.0,48.0
48219,Canberra,81.0,49.0
48220,Canberra,72.0,69.0
48221,Canberra,81.0,28.0
48222,Canberra,93.0,95.0
48223,Canberra,79.0,64.0
48224,Canberra,77.0,70.0
48225,Canberra,75.0,52.0
48226,Canberra,63.0,62.0
48227,Canberra,70.0,63.0
48228,Canberra,78.0,67.0
48229,Canberra,89.0,68.0
48230,Canberra,87.0,73.0
48231,Canberra,93.0,55.0
48232,Canberra,77.0,42.0
48233,Canberra,69.0,40.0
48234,Canberra,81.0,47.0
48235,Canberra,69.0,60.0
48236,Canberra,76.0,64.0
48237,Canberra,94.0,64.0
48238,Canberra,79.0,60.0
48239,Canberra,99.0,58.0
48240,Canberra,66.0,40.0
48241,Canberra,53.0,47.0
48242,Canberra,55.0,46.0
48243,Canberra,68.0,45.0
48244,Canberra,62.0,59.0
48245,Canberra,62.0,91.0
48246,Canberra,77.0,55.0
48247,Canberra,75.0,63.0
48248,Canberra,55.0,48.0
48249,Canberra,81.0,54.0
48250,Canberra,71.0,45.0
48251,Canberra,77.0,46.0
48252,Canberra,93.0,32.0
48253,Canberra,70.0,42.0
48254,Canberra,99.0,89.0
48255,Canberra,85.0,62.0
48256,Canberra,98.0,50.0
48257,Canberra,71.0,50.0
48258,Canberra,79.0,36.0
48259,Canberra,90.0,35.0
48260,Canberra,85.0,51.0
48261,Canberra,91.0,51.0
48262,Canberra,85.0,61.0
48263,Canberra,99.0,74.0
48264,Canberra,61.0,48.0
48265,Canberra,98.0,51.0
48266,Canberra,78.0,49.0
48267,Canberra,66.0,30.0
48268,Canberra,82.0,44.0
48269,Canberra,81.0,42.0
48270,Canberra,93.0,46.0
48271,Canberra,91.0,47.0
48272,Canberra,99.0,56.0
48273,Canberra,95.0,49.0
48274,Canberra,74.0,53.0
48275,Canberra,67.0,71.0
48276,Canberra,72.0,52.0
48277,Canberra,79.0,48.0
48278,Canberra,90.0,42.0
48279,Canberra,99.0,57.0
48280,Canberra,99.0,50.0
48281,Canberra,93.0,70.0
48282,Canberra,99.0,99.0
48283,Canberra,99.0,87.0
48284,Canberra,99.0,90.0
48285,Canberra,70.0,57.0
48286,Canberra,77.0,52.0
48287,Canberra,94.0,48.0
48288,Canberra,95.0,61.0
48289,Canberra,89.0,64.0
48290,Canberra,86.0,71.0
48291,Canberra,99.0,56.0
48292,Canberra,78.0,49.0
48293,Canberra,99.0,69.0
48294,Canberra,98.0,55.0
48295,Canberra,90.0,52.0
48296,Canberra,99.0,72.0
48297,Canberra,99.0,55.0
48298,Canberra,85.0,44.0
48299,Canberra,84.0,37.0
48300,Canberra,94.0,56.0
48301,Canberra,99.0,78.0
48302,Canberra,99.0,55.0
48303,Canberra,95.0,59.0
48304,Canberra,79.0,44.0
48305,Canberra,87.0,46.0
48306,Canberra,99.0,84.0
48307,Canberra,91.0,73.0
48308,Canberra,90.0,65.0
48309,Canberra,72.0,46.0
48310,Canberra,68.0,65.0
48311,Canberra,93.0,79.0
48312,Canberra,88.0,65.0
48313,Canberra,58.0,44.0
48314,Canberra,68.0,52.0
48315,Canberra,90.0,62.0
48316,Canberra,99.0,39.0
48317,Canberra,98.0,50.0
48318,Canberra,99.0,96.0
48319,Canberra,99.0,96.0
48320,Canberra,99.0,95.0
48321,Canberra,79.0,60.0
48322,Canberra,75.0,66.0
48323,Canberra,57.0,42.0
48324,Canberra,87.0,47.0
48325,Canberra,90.0,47.0
48326,Canberra,72.0,59.0
48327,Canberra,73.0,48.0
48328,Canberra,72.0,60.0
48329,Canberra,88.0,86.0
48330,Canberra,62.0,57.0
48331,Canberra,86.0,50.0
48332,Canberra,88.0,80.0
48333,Canberra,74.0,43.0
48334,Canberra,99.0,54.0
48335,Canberra,99.0,41.0
48336,Canberra,90.0,50.0
48337,Canberra,59.0,51.0
48338,Canberra,74.0,42.0
48339,Canberra,95.0,85.0
48340,Canberra,74.0,56.0
48341,Canberra,84.0,56.0
48342,Canberra,91.0,49.0
48343,Canberra,86.0,46.0
48344,Canberra,76.0,66.0
48345,Canberra,75.0,44.0
48346,Canberra,84.0,50.0
48347,Canberra,99.0,46.0
48348,Canberra,83.0,53.0
48349,Canberra,93.0,48.0
48350,Canberra,82.0,73.0
48351,Canberra,76.0,78.0
48352,Canberra,75.0,89.0
48353,Canberra,74.0,69.0
48354,Canberra,99.0,59.0
48355,Canberra,76.0,70.0
48356,Canberra,74.0,40.0
48357,Canberra,89.0,49.0
48358,Canberra,65.0,52.0
48359,Canberra,99.0,55.0
48360,Canberra,89.0,38.0
48361,Canberra,85.0,77.0
48362,Canberra,79.0,51.0
48363,Canberra,82.0,36.0
48364,Canberra,80.0,63.0
48365,Canberra,70.0,35.0
48366,Canberra,59.0,70.0
48367,Canberra,80.0,54.0
48368,Canberra,57.0,44.0
48369,Canberra,80.0,51.0
48370,Canberra,75.0,38.0
48371,Canberra,71.0,30.0
48372,Canberra,78.0,42.0
48373,Canberra,53.0,40.0
48374,Canberra,67.0,46.0
48375,Canberra,74.0,33.0
48376,Canberra,59.0,47.0
48377,Canberra,68.0,60.0
48378,Canberra,67.0,41.0
48379,Canberra,77.0,48.0
48380,Canberra,61.0,38.0
48381,Canberra,51.0,38.0
48382,Canberra,54.0,45.0
48383,Canberra,62.0,48.0
48384,Canberra,65.0,50.0
48385,Canberra,63.0,43.0
48386,Canberra,69.0,47.0
48387,Canberra,58.0,32.0
48388,Canberra,69.0,31.0
48389,Canberra,70.0,31.0
48390,Canberra,70.0,29.0
48391,Canberra,62.0,27.0
48392,Canberra,82.0,23.0
48393,Canberra,56.0,18.0
48394,Canberra,55.0,17.0
48395,Canberra,70.0,62.0
48396,Canberra,66.0,49.0
48397,Canberra,83.0,39.0
48398,Canberra,82.0,45.0
48399,Canberra,74.0,55.0
48400,Canberra,67.0,36.0
48401,Canberra,66.0,54.0
48402,Canberra,71.0,43.0
48403,Canberra,84.0,42.0
48404,Canberra,61.0,29.0
48405,Canberra,56.0,33.0
48406,Canberra,82.0,61.0
48407,Canberra,82.0,47.0
48408,Canberra,65.0,34.0
48409,Canberra,70.0,78.0
48410,Canberra,85.0,64.0
48411,Canberra,66.0,55.0
48412,Canberra,72.0,38.0
48413,Canberra,65.0,35.0
48414,Canberra,67.0,39.0
48415,Canberra,52.0,47.0
48416,Canberra,61.0,31.0
48417,Canberra,71.0,31.0
48418,Canberra,61.0,38.0
48419,Canberra,67.0,39.0
48420,Canberra,78.0,60.0
48421,Canberra,84.0,45.0
48422,Canberra,74.0,64.0
48423,Canberra,75.0,66.0
48424,Canberra,91.0,66.0
48425,Canberra,80.0,63.0
48426,Canberra,72.0,38.0
48427,Canberra,63.0,50.0
48428,Canberra,81.0,30.0
48429,Canberra,60.0,40.0
48430,Canberra,79.0,91.0
48431,Canberra,85.0,69.0
48432,Canberra,92.0,64.0
48433,Canberra,86.0,80.0
48434,Canberra,59.0,39.0
48435,Canberra,63.0,40.0
48436,Canberra,67.0,33.0
48437,Canberra,38.0,22.0
48438,Canberra,58.0,19.0
48439,Canberra,50.0,15.0
48440,Canberra,57.0,31.0
48441,Canberra,69.0,39.0
48442,Canberra,59.0,28.0
48443,Canberra,71.0,21.0
48444,Canberra,42.0,18.0
48445,Canberra,41.0,27.0
48446,Canberra,40.0,19.0
48447,Canberra,63.0,30.0
48448,Canberra,64.0,25.0
48449,Canberra,63.0,23.0
48450,Canberra,34.0,16.0
48451,Canberra,46.0,24.0
48452,Canberra,63.0,23.0
48453,Canberra,52.0,21.0
48454,Canberra,42.0,22.0
48455,Canberra,33.0,20.0
48456,Canberra,67.0,37.0
48457,Canberra,62.0,56.0
48458,Canberra,72.0,34.0
48459,Canberra,63.0,19.0
48460,Canberra,40.0,19.0
48461,Canberra,39.0,15.0
48462,Canberra,62.0,23.0
48463,Canberra,39.0,12.0
48464,Canberra,34.0,19.0
48465,Canberra,62.0,34.0
48466,Canberra,73.0,31.0
48467,Canberra,60.0,24.0
48468,Canberra,47.0,21.0
48469,Canberra,29.0,15.0
48470,Canberra,83.0,21.0
48471,Canberra,58.0,40.0
48472,Canberra,63.0,41.0
48473,Canberra,55.0,32.0
48474,Canberra,56.0,27.0
48475,Canberra,58.0,88.0
48476,Canberra,47.0,24.0
48477,Canberra,46.0,23.0
48478,Canberra,57.0,16.0
48479,Canberra,61.0,19.0
48480,Canberra,45.0,13.0
48481,Canberra,46.0,11.0
48482,Canberra,52.0,39.0
48483,Canberra,63.0,42.0
48484,Canberra,85.0,75.0
48485,Canberra,94.0,83.0
48486,Canberra,80.0,66.0
48487,Canberra,62.0,33.0
48488,Canberra,71.0,30.0
48489,Canberra,64.0,28.0
48490,Canberra,54.0,20.0
48491,Canberra,61.0,18.0
48492,Canberra,37.0,17.0
48493,Canberra,58.0,14.0
48494,Canberra,34.0,45.0
48495,Canberra,49.0,40.0
48496,Canberra,59.0,38.0
48497,Canberra,61.0,30.0
48498,Canberra,71.0,20.0
48499,Canberra,55.0,16.0
48500,Canberra,43.0,17.0
48501,Canberra,50.0,35.0
48502,Canberra,84.0,88.0
48503,Canberra,76.0,44.0
48504,Canberra,85.0,51.0
48505,Canberra,79.0,56.0
48506,Canberra,78.0,50.0
48507,Canberra,77.0,68.0
48508,Canberra,77.0,44.0
48509,Canberra,67.0,89.0
48510,Canberra,84.0,79.0
48511,Canberra,85.0,49.0
48512,Canberra,96.0,58.0
48513,Canberra,74.0,35.0
48514,Canberra,74.0,52.0
48515,Canberra,72.0,44.0
48516,Canberra,63.0,46.0
48517,Canberra,63.0,45.0
48518,Canberra,76.0,36.0
48519,Canberra,67.0,26.0
48520,Canberra,71.0,41.0
48521,Canberra,78.0,39.0
48522,Canberra,69.0,44.0
48523,Canberra,73.0,45.0
48524,Canberra,79.0,31.0
48525,Canberra,41.0,26.0
48526,Canberra,75.0,37.0
48527,Canberra,52.0,31.0
48528,Canberra,48.0,37.0
48529,Canberra,63.0,29.0
48530,Canberra,75.0,25.0
48531,Canberra,75.0,35.0
48532,Canberra,73.0,41.0
48533,Canberra,72.0,32.0
48534,Canberra,52.0,30.0
48535,Canberra,57.0,20.0
48536,Canberra,38.0,15.0
48537,Canberra,65.0,19.0
48538,Canberra,74.0,55.0
48539,Canberra,69.0,33.0
48540,Canberra,72.0,54.0
48541,Canberra,76.0,34.0
48542,Canberra,68.0,22.0
48543,Canberra,46.0,20.0
48544,Canberra,77.0,28.0
48545,Canberra,64.0,22.0
48546,Canberra,70.0,12.0
48547,Canberra,78.0,21.0
48548,Canberra,69.0,25.0
48549,Canberra,79.0,32.0
48550,Canberra,62.0,45.0
48551,Canberra,98.0,71.0
48552,Canberra,79.0,36.0
48553,Canberra,76.0,44.0
48554,Canberra,82.0,37.0
48555,Canberra,72.0,53.0
48556,Canberra,65.0,42.0
48557,Canberra,76.0,35.0
48558,Canberra,95.0,49.0
48559,Canberra,70.0,30.0
48560,Canberra,62.0,41.0
48561,Canberra,70.0,43.0
48562,Canberra,75.0,39.0
48563,Canberra,99.0,35.0
48564,Canberra,71.0,45.0
48565,Canberra,92.0,41.0
48566,Canberra,80.0,25.0
48567,Canberra,74.0,36.0
48568,Canberra,78.0,59.0
48569,Canberra,77.0,49.0
48570,Canberra,76.0,38.0
48571,Canberra,70.0,37.0
48572,Canberra,92.0,26.0
48573,Canberra,49.0,26.0
48574,Canberra,66.0,45.0
48575,Canberra,72.0,43.0
48576,Canberra,73.0,25.0
48577,Canberra,45.0,23.0
48578,Canberra,53.0,28.0
48579,Canberra,70.0,41.0
48580,Canberra,69.0,35.0
48581,Canberra,55.0,37.0
48582,Canberra,67.0,32.0
48583,Canberra,64.0,33.0
48584,Canberra,66.0,43.0
48585,Canberra,71.0,32.0
48586,Canberra,93.0,32.0
48587,Canberra,87.0,50.0
48588,Canberra,78.0,57.0
48589,Canberra,82.0,51.0
48590,Canberra,83.0,24.0
48591,Canberra,70.0,33.0
48592,Canberra,83.0,32.0
48593,Canberra,91.0,68.0
48594,Canberra,57.0,36.0
48595,Canberra,64.0,50.0
48596,Canberra,75.0,30.0
48597,Canberra,70.0,20.0
48598,Canberra,84.0,36.0
48599,Canberra,74.0,34.0
48600,Canberra,69.0,38.0
48601,Canberra,92.0,50.0
48602,Canberra,80.0,37.0
48603,Canberra,60.0,41.0
48604,Canberra,58.0,38.0
48605,Canberra,54.0,41.0
48606,Canberra,74.0,40.0
48607,Canberra,76.0,36.0
48608,Canberra,80.0,33.0
48609,Canberra,91.0,99.0
48610,Canberra,95.0,98.0
48611,Canberra,88.0,88.0
48612,Canberra,64.0,55.0
48613,Canberra,84.0,70.0
48614,Canberra,70.0,45.0
48615,Canberra,99.0,46.0
48616,Canberra,75.0,32.0
48617,Canberra,83.0,44.0
48618,Canberra,56.0,30.0
48619,Canberra,97.0,52.0
48620,Canberra,65.0,52.0
48621,Canberra,,51.0
48622,Canberra,94.0,52.0
48623,Canberra,89.0,45.0
48624,Canberra,81.0,42.0
48625,Canberra,63.0,47.0
48626,Canberra,89.0,64.0
48627,Canberra,93.0,80.0
48628,Canberra,60.0,51.0
48629,Canberra,85.0,75.0
48630,Canberra,99.0,52.0
48631,Canberra,87.0,46.0
48632,Canberra,88.0,73.0
48633,Canberra,72.0,62.0
48634,Canberra,86.0,59.0
48635,Canberra,85.0,59.0
48636,Canberra,95.0,89.0
48637,Canberra,99.0,99.0
48638,Canberra,75.0,57.0
48639,Canberra,76.0,76.0
48640,Canberra,74.0,68.0
48641,Canberra,85.0,73.0
48642,Canberra,84.0,55.0
48643,Canberra,66.0,46.0
48644,Canberra,83.0,45.0
48645,Canberra,89.0,45.0
48646,Canberra,99.0,49.0
48647,Canberra,94.0,50.0
48648,Canberra,92.0,60.0
48649,Canberra,97.0,92.0
48650,Canberra,99.0,78.0
48651,Canberra,85.0,96.0
48652,Canberra,91.0,72.0
48653,Canberra,75.0,72.0
48654,Canberra,84.0,64.0
48655,Canberra,74.0,69.0
48656,Canberra,85.0,67.0
48657,Canberra,68.0,45.0
48658,Canberra,92.0,68.0
48659,Canberra,89.0,55.0
48660,Canberra,94.0,50.0
48661,Canberra,99.0,48.0
48662,Canberra,99.0,76.0
48663,Canberra,79.0,60.0
48664,Canberra,91.0,49.0
48665,Canberra,95.0,56.0
48666,Canberra,99.0,74.0
48667,Canberra,99.0,97.0
48668,Canberra,90.0,84.0
48669,Canberra,77.0,54.0
48670,Canberra,88.0,73.0
48671,Canberra,92.0,69.0
48672,Canberra,87.0,62.0
48673,Canberra,88.0,71.0
48674,Canberra,84.0,67.0
48675,Canberra,83.0,56.0
48676,Canberra,69.0,40.0
48677,Canberra,82.0,41.0
48678,Canberra,87.0,49.0
48679,Canberra,99.0,54.0
48680,Canberra,99.0,66.0
48681,Canberra,96.0,78.0
48682,Canberra,99.0,79.0
48683,Canberra,97.0,76.0
48684,Canberra,99.0,87.0
48685,Canberra,77.0,58.0
48686,Canberra,74.0,58.0
48687,Canberra,82.0,68.0
48688,Canberra,71.0,54.0
48689,Canberra,88.0,62.0
48690,Canberra,78.0,52.0
48691,Canberra,85.0,60.0
48692,Canberra,99.0,61.0
48693,Canberra,76.0,65.0
48694,Canberra,88.0,90.0
48695,Canberra,94.0,58.0
48696,Canberra,68.0,47.0
48697,Canberra,64.0,55.0
48698,Canberra,75.0,42.0
48699,Canberra,91.0,51.0
48700,Canberra,83.0,62.0
48701,Canberra,95.0,46.0
48702,Canberra,88.0,60.0
48703,Canberra,88.0,45.0
48704,Canberra,58.0,48.0
48705,Canberra,86.0,61.0
48706,Canberra,66.0,43.0
48707,Canberra,75.0,41.0
48708,Canberra,90.0,43.0
48709,Canberra,85.0,34.0
48710,Canberra,82.0,60.0
48711,Canberra,92.0,49.0
48712,Canberra,79.0,44.0
48713,Canberra,66.0,66.0
48714,Canberra,84.0,60.0
48715,Canberra,90.0,52.0
48716,Canberra,77.0,50.0
48717,Canberra,79.0,70.0
48718,Canberra,97.0,42.0
48719,Canberra,70.0,38.0
48720,Canberra,99.0,53.0
48721,Canberra,74.0,53.0
48722,Canberra,75.0,43.0
48723,Canberra,85.0,46.0
48724,Canberra,99.0,79.0
48725,Canberra,72.0,50.0
48726,Canberra,77.0,99.0
48727,Canberra,99.0,84.0
48728,Canberra,69.0,65.0
48729,Canberra,96.0,55.0
48730,Canberra,75.0,40.0
48731,Canberra,77.0,50.0
48732,Canberra,85.0,61.0
48733,Canberra,70.0,79.0
48734,Canberra,88.0,73.0
48735,Canberra,83.0,62.0
48736,Canberra,69.0,44.0
48737,Canberra,81.0,59.0
48738,Canberra,79.0,78.0
48739,Canberra,92.0,85.0
48740,Canberra,80.0,47.0
48741,Canberra,72.0,50.0
48742,Canberra,84.0,91.0
48743,Canberra,92.0,68.0
48744,Canberra,66.0,55.0
48745,Canberra,95.0,98.0
48746,Canberra,88.0,62.0
48747,Canberra,65.0,51.0
48748,Canberra,75.0,56.0
48749,Canberra,67.0,53.0
48750,Canberra,60.0,46.0
48751,Canberra,60.0,47.0
48752,Canberra,68.0,43.0
48753,Canberra,91.0,48.0
48754,Canberra,91.0,72.0
48755,Canberra,83.0,75.0
48756,Canberra,72.0,54.0
48757,Canberra,73.0,68.0
48758,Canberra,68.0,77.0
48759,Canberra,54.0,43.0
48760,Canberra,65.0,46.0
48761,Canberra,71.0,46.0
48762,Canberra,64.0,70.0
48763,Canberra,81.0,65.0
48764,Canberra,77.0,81.0
48765,Canberra,53.0,46.0
48766,Canberra,70.0,47.0
48767,Canberra,63.0,44.0
48768,Canberra,73.0,33.0
48769,Canberra,74.0,41.0
48770,Canberra,55.0,45.0
48771,Canberra,90.0,56.0
48772,Canberra,60.0,52.0
48773,Canberra,56.0,43.0
48774,Canberra,77.0,45.0
48775,Canberra,77.0,42.0
48776,Canberra,94.0,65.0
48777,Canberra,61.0,34.0
48778,Canberra,60.0,52.0
48779,Canberra,78.0,46.0
48780,Canberra,63.0,33.0
48781,Canberra,65.0,36.0
48782,Canberra,74.0,67.0
48783,Canberra,82.0,59.0
48784,Canberra,81.0,67.0
48785,Canberra,37.0,30.0
48786,Canberra,64.0,37.0
48787,Canberra,48.0,35.0
48788,Canberra,65.0,36.0
48789,Canberra,55.0,24.0
48790,Canberra,32.0,38.0
48791,Canberra,49.0,40.0
48792,Canberra,50.0,38.0
48793,Canberra,62.0,29.0
48794,Canberra,86.0,45.0
48795,Canberra,81.0,36.0
48796,Canberra,70.0,38.0
48797,Canberra,85.0,37.0
48798,Canberra,68.0,47.0
48799,Canberra,62.0,69.0
48800,Canberra,59.0,54.0
48801,Canberra,67.0,33.0
48802,Canberra,63.0,41.0
48803,Canberra,66.0,32.0
48804,Canberra,63.0,29.0
48805,Canberra,68.0,37.0
48806,Canberra,72.0,36.0
48807,Canberra,47.0,30.0
48808,Canberra,77.0,90.0
48809,Canberra,59.0,52.0
48810,Canberra,41.0,31.0
48811,Canberra,69.0,34.0
48812,Canberra,70.0,37.0
48813,Canberra,68.0,28.0
48814,Canberra,67.0,20.0
48815,Canberra,67.0,28.0
48816,Canberra,41.0,17.0
48817,Canberra,48.0,22.0
48818,Canberra,71.0,22.0
48819,Canberra,67.0,24.0
48820,Canberra,56.0,36.0
48821,Canberra,93.0,71.0
48822,Canberra,63.0,28.0
48823,Canberra,63.0,26.0
48824,Canberra,50.0,36.0
48825,Canberra,66.0,26.0
48826,Canberra,66.0,25.0
48827,Canberra,66.0,29.0
48828,Canberra,50.0,15.0
48829,Canberra,30.0,59.0
48830,Canberra,92.0,79.0
48831,Canberra,94.0,85.0
48832,Canberra,81.0,34.0
48833,Canberra,58.0,38.0
48834,Canberra,66.0,34.0
48835,Canberra,49.0,27.0
48836,Canberra,36.0,26.0
48837,Canberra,70.0,41.0
48838,Canberra,63.0,30.0
48839,Canberra,59.0,35.0
48840,Canberra,65.0,31.0
48841,Canberra,69.0,38.0
48842,Canberra,54.0,41.0
48843,Canberra,69.0,32.0
48844,Canberra,40.0,36.0
48845,Canberra,83.0,53.0
48846,Canberra,54.0,30.0
48847,Canberra,74.0,34.0
48848,Canberra,73.0,33.0
48849,Canberra,53.0,39.0
48850,Canberra,68.0,46.0
48851,Canberra,68.0,33.0
48852,Canberra,69.0,29.0
48853,Canberra,65.0,27.0
48854,Canberra,65.0,27.0
48855,Canberra,52.0,30.0
48856,Canberra,58.0,35.0
48857,Canberra,53.0,28.0
48858,Canberra,65.0,22.0
48859,Canberra,65.0,21.0
48860,Canberra,50.0,17.0
48861,Canberra,62.0,19.0
48862,Canberra,66.0,21.0
48863,Canberra,59.0,22.0
48864,Canberra,47.0,12.0
48865,Canberra,74.0,57.0
48866,Canberra,87.0,81.0
48867,Canberra,50.0,23.0
48868,Canberra,65.0,25.0
48869,Canberra,63.0,37.0
48870,Canberra,81.0,47.0
48871,Canberra,76.0,48.0
48872,Canberra,73.0,32.0
48873,Canberra,71.0,34.0
48874,Canberra,64.0,25.0
48875,Canberra,42.0,17.0
48876,Canberra,66.0,19.0
48877,Canberra,32.0,28.0
48878,Canberra,82.0,91.0
48879,Canberra,74.0,20.0
48880,Canberra,76.0,24.0
48881,Canberra,71.0,15.0
48882,Canberra,49.0,32.0
48883,Canberra,81.0,39.0
48884,Canberra,87.0,61.0
48885,Canberra,70.0,63.0
48886,Canberra,68.0,31.0
48887,Canberra,56.0,20.0
48888,Canberra,50.0,20.0
48889,Canberra,70.0,42.0
48890,Canberra,54.0,29.0
48891,Canberra,56.0,25.0
48892,Canberra,65.0,32.0
48893,Canberra,50.0,13.0
48894,Canberra,38.0,14.0
48895,Canberra,62.0,76.0
48896,Canberra,53.0,23.0
48897,Canberra,51.0,29.0
48898,Canberra,52.0,18.0
48899,Canberra,71.0,24.0
48900,Canberra,62.0,18.0
48901,Canberra,74.0,28.0
48902,Canberra,73.0,54.0
48903,Canberra,59.0,41.0
48904,Canberra,70.0,40.0
48905,Canberra,66.0,47.0
48906,Canberra,70.0,33.0
48907,Canberra,62.0,72.0
48908,Canberra,79.0,66.0
48909,Canberra,97.0,50.0
48910,Canberra,72.0,34.0
48911,Canberra,57.0,32.0
48912,Canberra,51.0,39.0
48913,Canberra,66.0,55.0
48914,Canberra,78.0,38.0
48915,Canberra,78.0,13.0
48916,Canberra,94.0,28.0
48917,Canberra,81.0,16.0
48918,Canberra,76.0,51.0
48919,Canberra,62.0,87.0
48920,Canberra,80.0,55.0
48921,Canberra,88.0,54.0
48922,Canberra,75.0,52.0
48923,Canberra,70.0,61.0
48924,Canberra,77.0,63.0
48925,Canberra,88.0,45.0
48926,Canberra,93.0,89.0
48927,Canberra,95.0,95.0
48928,Canberra,87.0,80.0
48929,Canberra,77.0,58.0
48930,Canberra,88.0,79.0
48931,Canberra,86.0,36.0
48932,Canberra,99.0,46.0
48933,Canberra,85.0,41.0
48934,Canberra,99.0,23.0
48935,Canberra,84.0,58.0
48936,Canberra,63.0,40.0
48937,Canberra,99.0,32.0
48938,Canberra,61.0,41.0
48939,Canberra,70.0,49.0
48940,Canberra,64.0,56.0
48941,Canberra,78.0,51.0
48942,Canberra,73.0,34.0
48943,Canberra,73.0,35.0
48944,Canberra,71.0,40.0
48945,Canberra,85.0,90.0
48946,Canberra,77.0,57.0
48947,Canberra,59.0,49.0
48948,Canberra,69.0,58.0
48949,Canberra,79.0,57.0
48950,Canberra,80.0,38.0
48951,Canberra,82.0,43.0
48952,Canberra,77.0,41.0
48953,Canberra,79.0,42.0
48954,Canberra,83.0,28.0
48955,Canberra,81.0,50.0
48956,Canberra,97.0,44.0
48957,Canberra,82.0,57.0
48958,Canberra,87.0,49.0
48959,Canberra,79.0,36.0
48960,Canberra,99.0,48.0
48961,Canberra,90.0,87.0
48962,Canberra,84.0,74.0
48963,Canberra,62.0,49.0
48964,Canberra,68.0,43.0
48965,Canberra,99.0,52.0
48966,Canberra,87.0,47.0
48967,Canberra,90.0,52.0
48968,Canberra,80.0,65.0
48969,Canberra,62.0,43.0
48970,Canberra,73.0,46.0
48971,Canberra,92.0,51.0
48972,Canberra,98.0,70.0
48973,Canberra,45.0,46.0
48974,Canberra,64.0,45.0
48975,Canberra,68.0,33.0
48976,Canberra,81.0,39.0
48977,Canberra,76.0,37.0
48978,Canberra,91.0,52.0
48979,Canberra,85.0,38.0
48980,Canberra,81.0,82.0
48981,Canberra,99.0,45.0
48982,Canberra,77.0,48.0
48983,Canberra,96.0,49.0
48984,Canberra,79.0,51.0
48985,Canberra,78.0,87.0
48986,Canberra,93.0,63.0
