Location,Humidity9am,Humidity3pm,AvgHumidity
Melbourne,74.0,54.0,64.0
Melbourne,60.0,49.0,54.5
Melbourne,75.0,39.0,57.0
Melbourne,66.0,79.0,72.5
Melbourne,76.0,44.0,60.0
Melbourne,47.0,34.0,40.5
Melbourne,54.0,48.0,51.0
Melbourne,52.0,55.0,53.5
Melbourne,74.0,37.0,55.5
Melbourne,84.0,42.0,63.0
Melbourne,62.0,35.0,48.5
Melbourne,57.0,40.0,48.5
Melbourne,76.0,33.0,54.5
Melbourne,52.0,26.0,39.0
Melbourne,44.0,39.0,41.5
Melbourne,56.0,71.0,63.5
Melbourne,68.0,67.0,67.5
Melbourne,72.0,59.0,65.5
Melbourne,72.0,81.0,76.5
Melbourne,85.0,59.0,72.0
Melbourne,78.0,65.0,71.5
Melbourne,76.0,52.0,64.0
Melbourne,70.0,79.0,74.5
Melbourne,82.0,53.0,67.5
Melbourne,74.0,54.0,64.0
Melbourne,80.0,56.0,68.0
Melbourne,87.0,55.0,71.0
Melbourne,78.0,48.0,63.0
Melbourne,68.0,61.0,64.5
Melbourne,85.0,65.0,75.0
Melbourne,88.0,53.0,70.5
Melbourne,71.0,37.0,54.0
Melbourne,69.0,88.0,78.5
Melbourne,82.0,69.0,75.5
Melbourne,96.0,85.0,90.5
Melbourne,92.0,69.0,80.5
Melbourne,73.0,58.0,65.5
Melbourne,78.0,63.0,70.5
Melbourne,75.0,63.0,69.0
Melbourne,70.0,51.0,60.5
Melbourne,76.0,51.0,63.5
Melbourne,79.0,43.0,61.0
Melbourne,75.0,54.0,64.5
Melbourne,77.0,47.0,62.0
Melbourne,71.0,74.0,72.5
Melbourne,82.0,88.0,85.0
Melbourne,88.0,91.0,89.5
Melbourne,79.0,63.0,71.0
Melbourne,64.0,68.0,66.0
Melbourne,78.0,82.0,80.0
Melbourne,86.0,82.0,84.0
Melbourne,79.0,57.0,68.0
Melbourne,85.0,,85.0
Melbourne,87.0,43.0,65.0
Melbourne,82.0,44.0,63.0
Melbourne,74.0,59.0,66.5
Melbourne,86.0,50.0,68.0
Melbourne,97.0,72.0,84.5
Melbourne,94.0,55.0,74.5
Melbourne,86.0,48.0,67.0
Melbourne,75.0,44.0,59.5
Melbourne,86.0,53.0,69.5
Melbourne,90.0,81.0,85.5
Melbourne,88.0,56.0,72.0
Melbourne,63.0,52.0,57.5
Melbourne,68.0,39.0,53.5
Melbourne,73.0,53.0,63.0
Melbourne,64.0,44.0,54.0
Melbourne,53.0,41.0,47.0
Melbourne,72.0,41.0,56.5
Melbourne,81.0,60.0,70.5
Melbourne,83.0,61.0,72.0
Melbourne,87.0,62.0,74.5
Melbourne,80.0,40.0,60.0
Melbourne,77.0,50.0,63.5
Melbourne,81.0,51.0,66.0
Melbourne,77.0,74.0,75.5
Melbourne,74.0,70.0,72.0
Melbourne,79.0,55.0,67.0
Melbourne,89.0,63.0,76.0
Melbourne,80.0,55.0,67.5
Melbourne,63.0,47.0,55.0
Melbourne,65.0,59.0,62.0
Melbourne,81.0,91.0,86.0
Melbourne,76.0,62.0,69.0
Melbourne,77.0,44.0,60.5
Melbourne,85.0,65.0,75.0
Melbourne,61.0,60.0,60.5
Melbourne,75.0,60.0,67.5
Melbourne,83.0,59.0,71.0
Melbourne,67.0,56.0,61.5
Melbourne,43.0,40.0,41.5
Melbourne,76.0,48.0,62.0
Melbourne,80.0,44.0,62.0
Melbourne,81.0,47.0,64.0
Melbourne,73.0,44.0,58.5
Melbourne,52.0,58.0,55.0
Melbourne,65.0,62.0,63.5
Melbourne,72.0,71.0,71.5
Melbourne,67.0,59.0,63.0
Melbourne,66.0,36.0,51.0
Melbourne,67.0,53.0,60.0
Melbourne,80.0,46.0,63.0
Melbourne,80.0,67.0,73.5
Melbourne,65.0,38.0,51.5
Melbourne,72.0,54.0,63.0
Melbourne,63.0,39.0,51.0
Melbourne,55.0,42.0,48.5
Melbourne,58.0,80.0,69.0
Melbourne,64.0,51.0,57.5
Melbourne,55.0,26.0,40.5
Melbourne,62.0,40.0,51.0
Melbourne,62.0,47.0,54.5
Melbourne,49.0,46.0,47.5
Melbourne,64.0,61.0,62.5
Melbourne,61.0,47.0,54.0
Melbourne,60.0,42.0,51.0
Melbourne,74.0,71.0,72.5
Melbourne,81.0,60.0,70.5
Melbourne,56.0,45.0,50.5
Melbourne,67.0,52.0,59.5
Melbourne,72.0,50.0,61.0
Melbourne,73.0,39.0,56.0
Melbourne,45.0,32.0,38.5
Melbourne,60.0,49.0,54.5
Melbourne,72.0,37.0,54.5
Melbourne,45.0,41.0,43.0
Melbourne,72.0,58.0,65.0
Melbourne,77.0,51.0,64.0
Melbourne,48.0,41.0,44.5
Melbourne,53.0,90.0,71.5
Melbourne,76.0,52.0,64.0
Melbourne,63.0,83.0,73.0
Melbourne,70.0,45.0,57.5
Melbourne,38.0,40.0,39.0
Melbourne,66.0,44.0,55.0
Melbourne,51.0,44.0,47.5
Melbourne,87.0,37.0,62.0
Melbourne,54.0,35.0,44.5
Melbourne,62.0,45.0,53.5
Melbourne,66.0,39.0,52.5
Melbourne,76.0,76.0,76.0
Melbourne,88.0,57.0,72.5
Melbourne,69.0,48.0,58.5
Melbourne,63.0,44.0,53.5
Melbourne,74.0,63.0,68.5
Melbourne,72.0,48.0,60.0
Melbourne,66.0,47.0,56.5
Melbourne,62.0,37.0,49.5
Melbourne,29.0,32.0,30.5
Melbourne,39.0,26.0,32.5
Melbourne,59.0,36.0,47.5
Melbourne,49.0,38.0,43.5
Melbourne,48.0,49.0,48.5
Melbourne,49.0,42.0,45.5
Melbourne,41.0,32.0,36.5
Melbourne,64.0,40.0,52.0
Melbourne,54.0,66.0,60.0
Melbourne,67.0,52.0,59.5
Melbourne,53.0,40.0,46.5
Melbourne,42.0,33.0,37.5
Melbourne,57.0,60.0,58.5
Melbourne,73.0,38.0,55.5
Melbourne,65.0,42.0,53.5
Melbourne,46.0,38.0,42.0
Melbourne,81.0,89.0,85.0
Melbourne,61.0,33.0,47.0
Melbourne,49.0,32.0,40.5
Melbourne,74.0,54.0,64.0
Melbourne,68.0,73.0,70.5
Melbourne,56.0,34.0,45.0
Melbourne,35.0,11.0,23.0
Melbourne,54.0,57.0,55.5
Melbourne,47.0,27.0,37.0
Melbourne,22.0,14.0,18.0
Melbourne,29.0,13.0,21.0
Melbourne,80.0,85.0,82.5
Melbourne,72.0,82.0,77.0
Melbourne,93.0,92.0,92.5
Melbourne,57.0,61.0,59.0
Melbourne,62.0,45.0,53.5
Melbourne,65.0,49.0,57.0
Melbourne,74.0,52.0,63.0
Melbourne,76.0,60.0,68.0
Melbourne,60.0,44.0,52.0
Melbourne,56.0,47.0,51.5
Melbourne,62.0,46.0,54.0
Melbourne,60.0,41.0,50.5
Melbourne,52.0,33.0,42.5
Melbourne,54.0,44.0,49.0
Melbourne,52.0,40.0,46.0
Melbourne,60.0,39.0,49.5
Melbourne,32.0,16.0,24.0
Melbourne,26.0,74.0,50.0
Melbourne,82.0,90.0,86.0
Melbourne,73.0,56.0,64.5
Melbourne,49.0,53.0,51.0
Melbourne,66.0,51.0,58.5
Melbourne,68.0,81.0,74.5
Melbourne,94.0,85.0,89.5
Melbourne,71.0,64.0,67.5
Melbourne,77.0,55.0,66.0
Melbourne,64.0,61.0,62.5
Melbourne,71.0,52.0,61.5
Melbourne,73.0,30.0,51.5
Melbourne,32.0,39.0,35.5
Melbourne,67.0,59.0,63.0
Melbourne,74.0,49.0,61.5
Melbourne,67.0,37.0,52.0
Melbourne,87.0,68.0,77.5
Melbourne,93.0,60.0,76.5
Melbourne,60.0,43.0,51.5
Melbourne,60.0,21.0,40.5
Melbourne,51.0,17.0,34.0
Melbourne,36.0,79.0,57.5
Melbourne,61.0,42.0,51.5
Melbourne,59.0,47.0,53.0
Melbourne,63.0,23.0,43.0
Melbourne,23.0,16.0,19.5
Melbourne,67.0,63.0,65.0
Melbourne,72.0,82.0,77.0
Melbourne,54.0,65.0,59.5
Melbourne,57.0,44.0,50.5
Melbourne,55.0,30.0,42.5
Melbourne,35.0,31.0,33.0
Melbourne,81.0,91.0,86.0
Melbourne,46.0,35.0,40.5
Melbourne,53.0,51.0,52.0
Melbourne,58.0,35.0,46.5
Melbourne,65.0,54.0,59.5
Melbourne,49.0,46.0,47.5
Melbourne,67.0,54.0,60.5
Melbourne,67.0,59.0,63.0
Melbourne,78.0,57.0,67.5
Melbourne,81.0,55.0,68.0
Melbourne,49.0,11.0,30.0
Melbourne,61.0,68.0,64.5
Melbourne,76.0,61.0,68.5
Melbourne,87.0,57.0,72.0
Melbourne,96.0,73.0,84.5
Melbourne,51.0,41.0,46.0
Melbourne,62.0,20.0,41.0
Melbourne,34.0,30.0,32.0
Melbourne,75.0,50.0,62.5
Melbourne,58.0,12.0,35.0
Melbourne,49.0,43.0,46.0
Melbourne,56.0,29.0,42.5
Melbourne,60.0,33.0,46.5
Melbourne,91.0,,91.0
Melbourne,98.0,43.0,70.5
Melbourne,66.0,54.0,60.0
Melbourne,57.0,51.0,54.0
Melbourne,49.0,23.0,36.0
Melbourne,54.0,49.0,51.5
Melbourne,52.0,42.0,47.0
Melbourne,58.0,36.0,47.0
Melbourne,64.0,28.0,46.0
Melbourne,48.0,25.0,36.5
Melbourne,80.0,54.0,67.0
Melbourne,67.0,51.0,59.0
Melbourne,71.0,50.0,60.5
Melbourne,31.0,15.0,23.0
Melbourne,25.0,21.0,23.0
Melbourne,35.0,16.0,25.5
Melbourne,14.0,11.0,12.5
Melbourne,68.0,64.0,66.0
Melbourne,61.0,55.0,58.0
Melbourne,69.0,59.0,64.0
Melbourne,66.0,43.0,54.5
Melbourne,53.0,37.0,45.0
Melbourne,58.0,47.0,52.5
Melbourne,84.0,64.0,74.0
Melbourne,45.0,42.0,43.5
Melbourne,54.0,40.0,47.0
Melbourne,38.0,20.0,29.0
Melbourne,24.0,15.0,19.5
Melbourne,70.0,45.0,57.5
Melbourne,70.0,49.0,59.5
Melbourne,74.0,55.0,64.5
Melbourne,79.0,52.0,65.5
Melbourne,67.0,36.0,51.5
Melbourne,33.0,68.0,50.5
Melbourne,58.0,32.0,45.0
Melbourne,53.0,33.0,43.0
Melbourne,37.0,21.0,29.0
Melbourne,29.0,51.0,40.0
Melbourne,68.0,30.0,49.0
Melbourne,15.0,43.0,29.0
Melbourne,53.0,43.0,48.0
Melbourne,67.0,43.0,55.0
Melbourne,80.0,60.0,70.0
Melbourne,75.0,57.0,66.0
Melbourne,73.0,56.0,64.5
Melbourne,72.0,53.0,62.5
Melbourne,89.0,51.0,70.0
Melbourne,59.0,44.0,51.5
Melbourne,66.0,42.0,54.0
Melbourne,70.0,42.0,56.0
Melbourne,59.0,38.0,48.5
Melbourne,65.0,48.0,56.5
Melbourne,87.0,56.0,71.5
Melbourne,60.0,49.0,54.5
Melbourne,69.0,50.0,59.5
Melbourne,37.0,28.0,32.5
Melbourne,82.0,42.0,62.0
Melbourne,76.0,40.0,58.0
Melbourne,57.0,46.0,51.5
Melbourne,81.0,62.0,71.5
Melbourne,73.0,53.0,63.0
Melbourne,73.0,55.0,64.0
Melbourne,70.0,28.0,49.0
Melbourne,64.0,69.0,66.5
Melbourne,52.0,47.0,49.5
Melbourne,76.0,64.0,70.0
Melbourne,74.0,56.0,65.0
Melbourne,55.0,22.0,38.5
Melbourne,43.0,32.0,37.5
Melbourne,48.0,35.0,41.5
Melbourne,78.0,43.0,60.5
Melbourne,65.0,48.0,56.5
Melbourne,71.0,49.0,60.0
Melbourne,33.0,20.0,26.5
Melbourne,60.0,34.0,47.0
Melbourne,66.0,43.0,54.5
Melbourne,58.0,41.0,49.5
Melbourne,68.0,52.0,60.0
Melbourne,68.0,18.0,43.0
Melbourne,58.0,65.0,61.5
Melbourne,71.0,55.0,63.0
Melbourne,74.0,49.0,61.5
Melbourne,83.0,64.0,73.5
Melbourne,78.0,46.0,62.0
Melbourne,80.0,50.0,65.0
Melbourne,93.0,54.0,73.5
Melbourne,82.0,62.0,72.0
Melbourne,87.0,56.0,71.5
Melbourne,90.0,58.0,74.0
Melbourne,72.0,33.0,52.5
Melbourne,56.0,24.0,40.0
Melbourne,49.0,88.0,68.5
Melbourne,60.0,72.0,66.0
Melbourne,67.0,59.0,63.0
Melbourne,77.0,49.0,63.0
Melbourne,88.0,46.0,67.0
Melbourne,75.0,42.0,58.5
Melbourne,54.0,86.0,70.0
Melbourne,91.0,93.0,92.0
Melbourne,95.0,89.0,92.0
Melbourne,86.0,85.0,85.5
Melbourne,78.0,55.0,66.5
Melbourne,78.0,55.0,66.5
Melbourne,68.0,41.0,54.5
Melbourne,67.0,57.0,62.0
Melbourne,86.0,58.0,72.0
Melbourne,76.0,36.0,56.0
Melbourne,58.0,45.0,51.5
Melbourne,65.0,52.0,58.5
Melbourne,55.0,39.0,47.0
Melbourne,48.0,43.0,45.5
Melbourne,83.0,75.0,79.0
Melbourne,74.0,54.0,64.0
Melbourne,83.0,35.0,59.0
Melbourne,76.0,36.0,56.0
Melbourne,52.0,53.0,52.5
Melbourne,57.0,40.0,48.5
Melbourne,66.0,47.0,56.5
Melbourne,67.0,86.0,76.5
Melbourne,89.0,42.0,65.5
Melbourne,73.0,43.0,58.0
Melbourne,68.0,64.0,66.0
Melbourne,83.0,82.0,82.5
Melbourne,78.0,81.0,79.5
Melbourne,65.0,79.0,72.0
Melbourne,60.0,58.0,59.0
Melbourne,52.0,49.0,50.5
Melbourne,79.0,35.0,57.0
Melbourne,58.0,50.0,54.0
Melbourne,89.0,88.0,88.5
Melbourne,84.0,63.0,73.5
Melbourne,93.0,58.0,75.5
Melbourne,78.0,45.0,61.5
Melbourne,64.0,49.0,56.5
Melbourne,52.0,41.0,46.5
Melbourne,48.0,41.0,44.5
Melbourne,52.0,51.0,51.5
Melbourne,53.0,45.0,49.0
Melbourne,57.0,46.0,51.5
Melbourne,73.0,86.0,79.5
Melbourne,83.0,43.0,63.0
Melbourne,62.0,60.0,61.0
Melbourne,89.0,71.0,80.0
Melbourne,81.0,63.0,72.0
Melbourne,82.0,66.0,74.0
Melbourne,83.0,61.0,72.0
Melbourne,73.0,55.0,64.0
Melbourne,73.0,53.0,63.0
Melbourne,80.0,61.0,70.5
Melbourne,84.0,61.0,72.5
Melbourne,83.0,56.0,69.5
Melbourne,93.0,93.0,93.0
Melbourne,84.0,67.0,75.5
Melbourne,93.0,83.0,88.0
Melbourne,78.0,60.0,69.0
Melbourne,85.0,68.0,76.5
Melbourne,85.0,61.0,73.0
Melbourne,87.0,87.0,87.0
Melbourne,54.0,59.0,56.5
Melbourne,69.0,73.0,71.0
Melbourne,90.0,51.0,70.5
Melbourne,77.0,62.0,69.5
Melbourne,71.0,58.0,64.5
Melbourne,92.0,65.0,78.5
Melbourne,87.0,78.0,82.5
Melbourne,87.0,62.0,74.5
Melbourne,87.0,78.0,82.5
Melbourne,85.0,61.0,73.0
Melbourne,62.0,53.0,57.5
Melbourne,75.0,70.0,72.5
Melbourne,75.0,55.0,65.0
Melbourne,78.0,68.0,73.0
Melbourne,87.0,62.0,74.5
Melbourne,67.0,63.0,65.0
Melbourne,79.0,57.0,68.0
Melbourne,73.0,64.0,68.5
Melbourne,61.0,45.0,53.0
Melbourne,67.0,48.0,57.5
Melbourne,74.0,58.0,66.0
Melbourne,75.0,79.0,77.0
Melbourne,74.0,71.0,72.5
Melbourne,71.0,70.0,70.5
Melbourne,65.0,50.0,57.5
Melbourne,79.0,67.0,73.0
Melbourne,73.0,60.0,66.5
Melbourne,69.0,59.0,64.0
Melbourne,76.0,81.0,78.5
Melbourne,87.0,53.0,70.0
Melbourne,67.0,49.0,58.0
Melbourne,68.0,81.0,74.5
Melbourne,72.0,65.0,68.5
Melbourne,69.0,65.0,67.0
Melbourne,74.0,71.0,72.5
Melbourne,77.0,56.0,66.5
Melbourne,88.0,61.0,74.5
Melbourne,64.0,62.0,63.0
Melbourne,78.0,50.0,64.0
Melbourne,60.0,55.0,57.5
Melbourne,66.0,59.0,62.5
Melbourne,89.0,68.0,78.5
Melbourne,84.0,66.0,75.0
Melbourne,89.0,68.0,78.5
Melbourne,93.0,62.0,77.5
Melbourne,95.0,54.0,74.5
Melbourne,78.0,56.0,67.0
Melbourne,74.0,62.0,68.0
Melbourne,72.0,71.0,71.5
Melbourne,76.0,51.0,63.5
Melbourne,60.0,49.0,54.5
Melbourne,66.0,58.0,62.0
Melbourne,65.0,54.0,59.5
Melbourne,61.0,43.0,52.0
Melbourne,60.0,73.0,66.5
Melbourne,86.0,36.0,61.0
Melbourne,81.0,36.0,58.5
Melbourne,70.0,33.0,51.5
Melbourne,61.0,47.0,54.0
Melbourne,59.0,47.0,53.0
Melbourne,80.0,77.0,78.5
Melbourne,79.0,40.0,59.5
Melbourne,61.0,58.0,59.5
Melbourne,74.0,61.0,67.5
Melbourne,83.0,39.0,61.0
Melbourne,87.0,65.0,76.0
Melbourne,69.0,64.0,66.5
Melbourne,58.0,49.0,53.5
Melbourne,78.0,49.0,63.5
Melbourne,93.0,74.0,83.5
Melbourne,73.0,58.0,65.5
Melbourne,75.0,76.0,75.5
Melbourne,74.0,60.0,67.0
Melbourne,55.0,62.0,58.5
Melbourne,83.0,45.0,64.0
Melbourne,71.0,31.0,51.0
Melbourne,66.0,44.0,55.0
Melbourne,69.0,40.0,54.5
Melbourne,84.0,57.0,70.5
Melbourne,89.0,53.0,71.0
Melbourne,83.0,45.0,64.0
Melbourne,91.0,50.0,70.5
Melbourne,84.0,67.0,75.5
Melbourne,80.0,42.0,61.0
Melbourne,56.0,36.0,46.0
Melbourne,45.0,81.0,63.0
Melbourne,73.0,49.0,61.0
Melbourne,56.0,45.0,50.5
Melbourne,72.0,54.0,63.0
Melbourne,87.0,53.0,70.0
Melbourne,87.0,53.0,70.0
Melbourne,65.0,34.0,49.5
Melbourne,53.0,38.0,45.5
Melbourne,67.0,59.0,63.0
Melbourne,53.0,35.0,44.0
Melbourne,69.0,50.0,59.5
Melbourne,69.0,42.0,55.5
Melbourne,69.0,41.0,55.0
Melbourne,64.0,38.0,51.0
Melbourne,87.0,57.0,72.0
Melbourne,78.0,83.0,80.5
Melbourne,65.0,55.0,60.0
Melbourne,64.0,65.0,64.5
Melbourne,64.0,61.0,62.5
Melbourne,70.0,53.0,61.5
Melbourne,49.0,45.0,47.0
Melbourne,66.0,31.0,48.5
Melbourne,45.0,26.0,35.5
Melbourne,39.0,47.0,43.0
Melbourne,91.0,58.0,74.5
Melbourne,74.0,41.0,57.5
Melbourne,63.0,42.0,52.5
Melbourne,43.0,37.0,40.0
Melbourne,45.0,34.0,39.5
Melbourne,47.0,26.0,36.5
Melbourne,52.0,55.0,53.5
Melbourne,68.0,51.0,59.5
Melbourne,80.0,52.0,66.0
Melbourne,42.0,29.0,35.5
Melbourne,62.0,43.0,52.5
Melbourne,70.0,43.0,56.5
Melbourne,66.0,49.0,57.5
Melbourne,63.0,52.0,57.5
Melbourne,68.0,,68.0
Melbourne,44.0,40.0,42.0
Melbourne,70.0,45.0,57.5
Melbourne,70.0,34.0,52.0
Melbourne,61.0,46.0,53.5
Melbourne,58.0,39.0,48.5
Melbourne,52.0,40.0,46.0
Melbourne,63.0,53.0,58.0
Melbourne,51.0,41.0,46.0
Melbourne,54.0,27.0,40.5
Melbourne,28.0,25.0,26.5
Melbourne,47.0,29.0,38.0
Melbourne,63.0,32.0,47.5
Melbourne,49.0,23.0,36.0
Melbourne,88.0,69.0,78.5
Melbourne,75.0,40.0,57.5
Melbourne,69.0,54.0,61.5
Melbourne,70.0,48.0,59.0
Melbourne,93.0,51.0,72.0
Melbourne,57.0,44.0,50.5
Melbourne,62.0,37.0,49.5
Melbourne,59.0,39.0,49.0
Melbourne,67.0,15.0,41.0
Melbourne,79.0,35.0,57.0
Melbourne,59.0,49.0,54.0
Melbourne,53.0,40.0,46.5
Melbourne,31.0,13.0,22.0
Melbourne,56.0,49.0,52.5
Melbourne,56.0,35.0,45.5
Melbourne,47.0,18.0,32.5
Melbourne,21.0,8.0,14.5
Melbourne,54.0,46.0,50.0
Melbourne,72.0,49.0,60.5
Melbourne,47.0,41.0,44.0
Melbourne,61.0,41.0,51.0
Melbourne,63.0,23.0,43.0
Melbourne,59.0,56.0,57.5
Melbourne,55.0,51.0,53.0
Melbourne,91.0,59.0,75.0
Melbourne,67.0,41.0,54.0
Melbourne,58.0,41.0,49.5
Melbourne,61.0,19.0,40.0
Melbourne,22.0,39.0,30.5
Melbourne,65.0,40.0,52.5
Melbourne,66.0,24.0,45.0
Melbourne,66.0,49.0,57.5
Melbourne,79.0,88.0,83.5
Melbourne,57.0,32.0,44.5
Melbourne,57.0,52.0,54.5
Melbourne,48.0,47.0,47.5
Melbourne,69.0,53.0,61.0
Melbourne,77.0,57.0,67.0
Melbourne,60.0,35.0,47.5
Melbourne,51.0,51.0,51.0
Melbourne,69.0,50.0,59.5
Melbourne,79.0,79.0,79.0
Melbourne,77.0,54.0,65.5
Melbourne,78.0,75.0,76.5
Melbourne,86.0,61.0,73.5
Melbourne,92.0,80.0,86.0
Melbourne,80.0,58.0,69.0
Melbourne,64.0,49.0,56.5
Melbourne,73.0,66.0,69.5
Melbourne,74.0,64.0,69.0
Melbourne,63.0,36.0,49.5
Melbourne,38.0,21.0,29.5
Melbourne,33.0,56.0,44.5
Melbourne,66.0,58.0,62.0
Melbourne,69.0,9.0,39.0
Melbourne,47.0,31.0,39.0
Melbourne,40.0,30.0,35.0
Melbourne,53.0,42.0,47.5
Melbourne,59.0,41.0,50.0
Melbourne,64.0,23.0,43.5
Melbourne,72.0,64.0,68.0
Melbourne,58.0,70.0,64.0
Melbourne,52.0,52.0,52.0
Melbourne,63.0,49.0,56.0
Melbourne,57.0,45.0,51.0
Melbourne,54.0,44.0,49.0
Melbourne,65.0,29.0,47.0
Melbourne,23.0,46.0,34.5
Melbourne,53.0,30.0,41.5
Melbourne,58.0,34.0,46.0
Melbourne,67.0,42.0,54.5
Melbourne,87.0,10.0,48.5
Melbourne,30.0,17.0,23.5
Melbourne,82.0,48.0,65.0
Melbourne,58.0,58.0,58.0
Melbourne,64.0,,64.0
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
Melbourne,,,
