,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Longitude,Latitude
48724,2016-08-31,Canberra,8.3,16.7,9.8,,,NNW,54.0,NNW,NW,26.0,24.0,99.0,79.0,1018.6,1014.8,8.0,6.0,12.7,16.0,Yes,Yes,149.13,-35.2809
48725,2016-09-01,Canberra,4.3,16.7,1.8,,,NNW,31.0,NW,NNW,13.0,24.0,72.0,50.0,1020.9,1016.3,,7.0,12.2,14.7,Yes,No,149.13,-35.2809
48726,2016-09-02,Canberra,5.6,10.5,0.0,,,SE,28.0,SE,S,11.0,9.0,77.0,99.0,1012.6,1006.4,6.0,8.0,9.3,10.2,No,Yes,149.13,-35.2809
48727,2016-09-03,Canberra,9.1,14.6,53.6,,,WNW,50.0,NW,NW,19.0,30.0,99.0,84.0,999.2,1006.6,7.0,8.0,9.2,11.6,Yes,No,149.13,-35.2809
48728,2016-09-04,Canberra,4.9,13.9,1.0,,,NW,46.0,NW,NNW,19.0,35.0,69.0,65.0,1021.9,1023.0,,,10.3,12.5,No,No,149.13,-35.2809
48729,2016-09-05,Canberra,2.9,16.4,0.0,,,N,19.0,S,N,7.0,11.0,96.0,55.0,1031.5,1028.2,8.0,,5.7,15.7,No,No,149.13,-35.2809
48730,2016-09-06,Canberra,0.6,19.4,0.0,,,N,33.0,SW,NNW,6.0,20.0,75.0,40.0,1030.9,1027.8,,,9.4,18.7,No,No,149.13,-35.2809
48731,2016-09-07,Canberra,2.7,19.1,0.0,,,ENE,37.0,S,N,7.0,11.0,77.0,50.0,1033.0,1029.4,8.0,1.0,11.8,18.2,No,No,149.13,-35.2809
48732,2016-09-08,Canberra,6.9,20.0,0.0,,,NNW,48.0,NNW,NW,2.0,22.0,85.0,61.0,1029.1,1024.1,7.0,8.0,12.4,17.3,No,No,149.13,-35.2809
48733,2016-09-09,Canberra,5.2,17.4,0.0,,,NNW,48.0,NNW,NNE,6.0,13.0,70.0,79.0,1020.2,1015.5,8.0,8.0,14.6,14.5,No,Yes,149.13,-35.2809
48734,2016-09-10,Canberra,9.5,14.3,15.2,,,NW,44.0,NW,WNW,30.0,26.0,88.0,73.0,1011.0,1012.6,8.0,8.0,11.3,12.7,Yes,No,149.13,-35.2809
48735,2016-09-11,Canberra,2.8,15.7,0.4,,,NNW,39.0,E,NNW,6.0,26.0,83.0,62.0,1020.2,1017.4,8.0,,7.7,14.6,No,No,149.13,-35.2809
48736,2016-09-12,Canberra,1.3,16.6,0.0,,,NW,26.0,W,N,6.0,15.0,69.0,44.0,1022.1,1018.5,,,9.7,16.1,No,No,149.13,-35.2809
48737,2016-09-13,Canberra,5.7,17.5,0.0,,,NE,30.0,ESE,NE,9.0,13.0,81.0,59.0,1021.9,1018.3,8.0,8.0,12.0,16.5,No,No,149.13,-35.2809
48738,2016-09-14,Canberra,10.1,18.3,0.0,,,N,56.0,N,W,20.0,20.0,79.0,78.0,1013.4,1009.6,8.0,6.0,14.9,13.3,No,Yes,149.13,-35.2809
48739,2016-09-15,Canberra,6.0,12.9,5.2,,,WNW,69.0,NNW,NW,37.0,46.0,92.0,85.0,1009.4,1008.8,8.0,8.0,7.0,10.5,Yes,No,149.13,-35.2809
48740,2016-09-16,Canberra,6.8,15.7,0.2,,,WNW,52.0,NW,W,22.0,26.0,80.0,47.0,1017.2,1017.0,8.0,8.0,10.5,14.9,No,No,149.13,-35.2809
48741,2016-09-17,Canberra,0.4,17.0,0.0,,,NW,35.0,NE,NW,4.0,15.0,72.0,50.0,1022.5,1018.4,,8.0,9.6,15.5,No,No,149.13,-35.2809
48742,2016-09-18,Canberra,4.4,13.1,0.0,,,SSE,26.0,SW,SE,2.0,9.0,84.0,91.0,1012.3,1005.4,8.0,8.0,10.4,11.0,No,Yes,149.13,-35.2809
48743,2016-09-19,Canberra,6.4,14.6,6.6,,,NNW,48.0,NW,NNW,20.0,31.0,92.0,68.0,1011.1,1010.1,8.0,,9.3,13.4,Yes,No,149.13,-35.2809
48744,2016-09-20,Canberra,1.8,14.5,0.0,,,NNW,33.0,SSW,NNW,9.0,17.0,66.0,55.0,1018.3,1015.8,1.0,1.0,8.7,14.0,No,Yes,149.13,-35.2809
48745,2016-09-21,Canberra,6.7,11.7,6.8,,,S,35.0,ESE,WNW,9.0,7.0,95.0,98.0,1012.0,1008.1,8.0,8.0,9.2,10.6,Yes,Yes,149.13,-35.2809
48746,2016-09-22,Canberra,6.9,14.9,24.2,,,SSW,44.0,NNE,W,6.0,19.0,88.0,62.0,1009.2,1008.4,8.0,8.0,10.2,14.2,Yes,No,149.13,-35.2809
48747,2016-09-23,Canberra,5.5,18.2,0.2,,,SSW,48.0,S,SSE,31.0,13.0,65.0,51.0,1015.3,1012.4,,,12.9,16.3,No,No,149.13,-35.2809
48748,2016-09-24,Canberra,2.7,19.2,0.0,,,NW,33.0,NW,NW,6.0,22.0,75.0,56.0,1013.4,1008.7,,7.0,12.3,18.3,No,No,149.13,-35.2809
48749,2016-09-25,Canberra,10.2,18.3,0.0,,,W,41.0,NW,WNW,17.0,22.0,67.0,53.0,1007.3,1007.1,,1.0,14.0,16.2,No,No,149.13,-35.2809
48750,2016-09-26,Canberra,2.5,15.3,0.0,,,WNW,46.0,WNW,WNW,11.0,30.0,60.0,46.0,1013.6,1010.3,,1.0,9.8,14.4,No,Yes,149.13,-35.2809
48751,2016-09-27,Canberra,3.3,14.3,1.6,,,NW,52.0,NW,WNW,28.0,28.0,60.0,47.0,1009.2,1009.6,8.0,6.0,10.7,12.3,Yes,No,149.13,-35.2809
48752,2016-09-28,Canberra,-1.1,16.9,0.0,,,NNW,26.0,SW,NNW,2.0,17.0,68.0,43.0,1015.0,1009.8,,,8.7,16.4,No,Yes,149.13,-35.2809
48753,2016-09-29,Canberra,4.9,14.7,13.4,,,NNW,59.0,NNE,NW,28.0,39.0,91.0,48.0,995.7,994.1,8.0,7.0,10.6,12.8,Yes,Yes,149.13,-35.2809
48754,2016-09-30,Canberra,4.9,12.1,19.0,,,NNW,67.0,NNW,NW,35.0,31.0,91.0,72.0,995.4,995.6,8.0,8.0,7.8,10.5,Yes,Yes,149.13,-35.2809
48755,2016-10-01,Canberra,6.5,14.1,2.0,,,NW,54.0,NNW,NW,31.0,35.0,83.0,75.0,1004.9,1006.4,8.0,8.0,11.5,11.4,Yes,No,149.13,-35.2809
48756,2016-10-02,Canberra,5.3,19.4,0.2,,,NW,41.0,NW,NNW,19.0,28.0,72.0,54.0,1012.7,1008.4,,,12.3,19.0,No,Yes,149.13,-35.2809
48757,2016-10-03,Canberra,7.3,14.3,8.8,,,NW,72.0,WNW,W,26.0,26.0,73.0,68.0,999.2,1000.2,8.0,6.0,12.6,11.4,Yes,Yes,149.13,-35.2809
48758,2016-10-04,Canberra,6.5,14.0,1.4,,,WNW,96.0,WNW,NW,31.0,39.0,68.0,77.0,1006.1,1003.7,8.0,8.0,8.7,12.1,Yes,Yes,149.13,-35.2809
48759,2016-10-05,Canberra,3.6,14.6,8.4,,,W,59.0,WNW,WNW,26.0,35.0,54.0,43.0,1015.6,1014.9,,7.0,8.3,13.4,Yes,No,149.13,-35.2809
48760,2016-10-06,Canberra,7.8,21.2,0.0,,,WNW,50.0,NNE,WNW,20.0,33.0,65.0,46.0,1019.8,1018.0,,1.0,12.0,20.6,No,No,149.13,-35.2809
48761,2016-10-07,Canberra,7.6,22.9,0.0,,,NW,44.0,N,WNW,11.0,31.0,71.0,46.0,1021.8,1017.6,1.0,,14.9,19.9,No,No,149.13,-35.2809
48762,2016-10-08,Canberra,8.5,18.9,0.0,,,ENE,35.0,NNE,E,15.0,28.0,64.0,70.0,1016.0,1017.0,,8.0,16.5,15.0,No,No,149.13,-35.2809
48763,2016-10-09,Canberra,1.4,17.4,0.0,,,W,28.0,S,NW,9.0,13.0,81.0,65.0,1021.5,1015.6,,8.0,9.4,15.1,No,No,149.13,-35.2809
48764,2016-10-10,Canberra,6.2,18.6,0.0,,,WNW,61.0,NW,NNW,24.0,39.0,77.0,81.0,1008.7,1009.8,8.0,,16.4,10.2,No,No,149.13,-35.2809
48765,2016-10-11,Canberra,5.2,14.2,1.0,,,WNW,46.0,W,WNW,19.0,26.0,53.0,46.0,1013.7,1013.4,,2.0,8.2,13.3,No,No,149.13,-35.2809
48766,2016-10-12,Canberra,-0.9,16.0,0.0,,,WNW,41.0,NNW,WNW,9.0,28.0,70.0,47.0,1016.0,1013.2,,8.0,8.0,14.6,No,No,149.13,-35.2809
48767,2016-10-13,Canberra,1.7,16.2,0.4,,,S,39.0,SE,SSW,13.0,17.0,63.0,44.0,1022.3,1021.3,,3.0,8.4,13.6,No,No,149.13,-35.2809
48768,2016-10-14,Canberra,-0.3,18.9,0.0,,,NNW,31.0,ESE,N,6.0,13.0,73.0,33.0,1025.5,1021.7,,,7.9,18.2,No,No,149.13,-35.2809
48769,2016-10-15,Canberra,1.0,20.0,0.0,,,N,44.0,N,NNW,2.0,30.0,74.0,41.0,1022.8,1017.7,,,9.8,19.1,No,No,149.13,-35.2809
48770,2016-10-16,Canberra,9.0,23.6,0.0,,,NNW,63.0,NW,NNW,31.0,37.0,55.0,45.0,1012.6,1007.1,,,15.9,22.1,No,Yes,149.13,-35.2809
48771,2016-10-17,Canberra,9.7,16.1,5.4,,,NW,48.0,NNW,WNW,31.0,33.0,90.0,56.0,1006.4,1006.8,8.0,,10.1,15.9,Yes,No,149.13,-35.2809
48772,2016-10-18,Canberra,5.2,17.5,0.0,,,NW,65.0,NW,WNW,28.0,37.0,60.0,52.0,1012.1,1011.1,,7.0,12.2,16.1,No,No,149.13,-35.2809
48773,2016-10-19,Canberra,4.6,16.0,0.6,,,N,52.0,W,N,9.0,30.0,56.0,43.0,1017.8,1017.8,,7.0,9.1,13.4,No,No,149.13,-35.2809
48774,2016-10-20,Canberra,1.5,19.4,0.0,,,NNW,39.0,SSW,NNW,6.0,13.0,77.0,45.0,1023.8,1019.3,8.0,1.0,9.5,19.2,No,No,149.13,-35.2809
48775,2016-10-21,Canberra,1.4,21.6,0.0,,,NNW,43.0,NE,NNW,4.0,30.0,77.0,42.0,1018.5,1013.4,,1.0,11.1,20.0,No,Yes,149.13,-35.2809
48776,2016-10-22,Canberra,10.4,13.8,7.4,,,NNW,52.0,NNW,SE,30.0,15.0,94.0,65.0,1010.0,1011.0,8.0,7.0,10.5,10.3,Yes,Yes,149.13,-35.2809
48777,2016-10-23,Canberra,0.7,16.4,5.4,,,S,50.0,S,NNW,19.0,13.0,61.0,34.0,1019.8,1017.3,,8.0,8.9,14.6,Yes,No,149.13,-35.2809
48778,2016-10-24,Canberra,-1.0,18.2,0.0,,,N,31.0,S,N,13.0,15.0,60.0,52.0,1019.2,1016.2,,1.0,8.7,17.5,No,No,149.13,-35.2809
48779,2016-10-25,Canberra,1.2,20.7,0.0,,,NNW,48.0,NNE,NNW,4.0,35.0,78.0,46.0,1018.3,1014.7,,,10.0,19.6,No,No,149.13,-35.2809
48780,2016-10-26,Canberra,8.4,24.1,0.0,,,NW,56.0,,NNW,0.0,33.0,63.0,33.0,1017.1,1012.4,4.0,1.0,15.1,24.0,No,No,149.13,-35.2809
48781,2016-10-27,Canberra,7.0,23.2,0.0,,,E,50.0,NW,N,7.0,28.0,65.0,36.0,1015.1,1013.3,,,17.8,22.4,No,No,149.13,-35.2809
48782,2016-10-28,Canberra,8.9,18.6,0.0,,,ENE,26.0,SSW,SE,2.0,11.0,74.0,67.0,1020.4,1017.4,8.0,8.0,11.3,16.4,No,No,149.13,-35.2809
48783,2016-10-29,Canberra,11.0,24.0,0.0,,,NE,33.0,SSW,N,4.0,11.0,82.0,59.0,1020.1,1016.2,8.0,7.0,15.2,21.3,No,No,149.13,-35.2809
48784,2016-10-30,Canberra,10.2,22.4,0.0,,,NW,72.0,,NW,0.0,44.0,81.0,67.0,1011.4,1006.7,8.0,2.0,18.4,20.7,No,Yes,149.13,-35.2809
48785,2016-10-31,Canberra,5.6,16.5,2.6,,,NW,50.0,WNW,WNW,24.0,28.0,37.0,30.0,1011.5,1011.1,,,10.0,16.1,Yes,No,149.13,-35.2809
48786,2016-11-01,Canberra,-1.3,18.1,0.0,,,NW,46.0,NNW,W,6.0,30.0,64.0,37.0,1013.6,1009.7,,1.0,9.0,16.7,No,No,149.13,-35.2809
48787,2016-11-02,Canberra,4.5,20.6,0.0,,,NW,54.0,WNW,NW,20.0,31.0,48.0,35.0,1013.6,1012.6,,,13.7,19.8,No,No,149.13,-35.2809
48788,2016-11-03,Canberra,2.5,23.0,0.0,,,NNW,56.0,NNW,NNW,6.0,37.0,65.0,36.0,1018.3,1014.6,,,12.9,21.9,No,No,149.13,-35.2809
48789,2016-11-04,Canberra,3.6,24.5,0.0,,,NNW,54.0,NNW,WNW,15.0,31.0,55.0,24.0,1014.5,1009.8,,,16.3,23.6,No,No,149.13,-35.2809
48790,2016-11-05,Canberra,11.6,17.6,0.0,,,WNW,63.0,W,WNW,30.0,30.0,32.0,38.0,1004.7,1007.0,,,13.6,17.2,No,No,149.13,-35.2809
48791,2016-11-06,Canberra,6.6,19.9,0.0,,,NW,48.0,WNW,WNW,15.0,30.0,49.0,40.0,1008.3,1007.5,,,13.0,18.3,No,No,149.13,-35.2809
48792,2016-11-07,Canberra,6.5,25.3,0.0,,,N,59.0,NW,NW,22.0,35.0,50.0,38.0,1010.6,1006.5,,,17.1,24.0,No,No,149.13,-35.2809
48793,2016-11-08,Canberra,7.9,28.6,0.0,,,NNW,54.0,SSW,NW,11.0,28.0,62.0,29.0,1007.6,1008.1,8.0,6.0,17.8,24.6,No,Yes,149.13,-35.2809
48794,2016-11-09,Canberra,11.7,24.8,8.4,,,NE,50.0,ENE,NW,11.0,19.0,86.0,45.0,1012.6,1007.7,7.0,1.0,14.6,24.0,Yes,Yes,149.13,-35.2809
48795,2016-11-10,Canberra,10.6,24.0,6.2,,,WNW,50.0,NNW,WNW,11.0,31.0,81.0,36.0,1009.2,1007.0,5.0,,15.9,22.9,Yes,No,149.13,-35.2809
48796,2016-11-11,Canberra,8.5,26.1,0.0,,,N,39.0,NNE,N,11.0,20.0,70.0,38.0,1012.1,1007.5,,,15.9,25.3,No,Yes,149.13,-35.2809
48797,2016-11-12,Canberra,14.6,26.5,19.4,,,WNW,74.0,WNW,WNW,13.0,52.0,85.0,37.0,1002.3,998.4,8.0,1.0,17.6,26.4,Yes,No,149.13,-35.2809
48798,2016-11-13,Canberra,10.1,18.6,0.0,,,,,WNW,NW,26.0,46.0,68.0,47.0,999.2,996.9,7.0,8.0,13.3,16.4,No,Yes,149.13,-35.2809
48799,2016-11-14,Canberra,7.9,19.8,8.6,,,,,WNW,W,13.0,20.0,62.0,69.0,1002.7,1004.8,,,14.6,15.4,Yes,No,149.13,-35.2809
48800,2016-11-15,Canberra,4.0,20.6,0.6,,,NNW,31.0,SSE,N,7.0,20.0,59.0,54.0,1015.4,1014.0,4.0,4.0,12.0,19.0,No,No,149.13,-35.2809
48801,2016-11-16,Canberra,5.2,25.3,0.0,,,ENE,37.0,NNW,N,2.0,15.0,67.0,33.0,1020.3,1019.1,,,15.1,23.7,No,No,149.13,-35.2809
48802,2016-11-17,Canberra,11.0,25.5,0.0,,,NNW,39.0,E,WNW,7.0,20.0,63.0,41.0,1024.4,1020.1,,,15.5,24.9,No,No,149.13,-35.2809
48803,2016-11-18,Canberra,9.1,30.0,0.0,,,N,43.0,E,NW,4.0,30.0,66.0,32.0,1018.5,1015.1,,3.0,19.6,28.8,No,No,149.13,-35.2809
48804,2016-11-19,Canberra,11.7,31.1,0.0,,,WNW,50.0,NW,NW,6.0,19.0,63.0,29.0,1017.6,1015.3,1.0,1.0,21.1,30.0,No,No,149.13,-35.2809
48805,2016-11-20,Canberra,13.4,31.1,0.0,,,ESE,48.0,W,NW,4.0,22.0,68.0,37.0,1019.8,1016.8,,2.0,19.4,28.7,No,Yes,149.13,-35.2809
48806,2016-11-21,Canberra,14.4,30.2,9.4,,,NW,50.0,E,WNW,2.0,30.0,72.0,36.0,1018.4,1015.5,,,21.0,29.6,Yes,No,149.13,-35.2809
48807,2016-11-22,Canberra,11.9,31.2,0.0,,,NNW,44.0,NNW,NW,17.0,20.0,47.0,30.0,1015.9,1012.6,,,24.5,30.3,No,No,149.13,-35.2809
48808,2016-11-23,Canberra,13.4,20.4,0.0,,,,,,NNW,0.0,26.0,77.0,90.0,1010.6,1008.8,8.0,8.0,17.0,15.0,No,Yes,149.13,-35.2809
48809,2016-11-24,Canberra,2.5,21.2,4.2,,,WNW,43.0,SSW,NNW,13.0,22.0,59.0,52.0,1013.5,1011.0,,8.0,11.8,19.4,Yes,No,149.13,-35.2809
48810,2016-11-25,Canberra,4.7,24.3,0.0,,,N,50.0,NNW,N,11.0,35.0,41.0,31.0,1012.8,1010.9,,,15.5,22.4,No,No,149.13,-35.2809
48811,2016-11-26,Canberra,7.9,24.7,0.0,,,N,44.0,NNW,NW,7.0,28.0,69.0,34.0,1016.7,1013.6,1.0,,16.0,24.0,No,No,149.13,-35.2809
48812,2016-11-27,Canberra,9.2,26.5,0.0,,,NE,35.0,SSE,N,11.0,13.0,70.0,37.0,1017.5,1014.6,7.0,,16.2,24.9,No,No,149.13,-35.2809
48813,2016-11-28,Canberra,14.7,27.7,0.0,,,NNW,50.0,NW,WNW,13.0,24.0,68.0,28.0,1014.6,1010.9,4.0,,19.3,26.8,No,No,149.13,-35.2809
48814,2016-11-29,Canberra,7.9,28.0,0.0,,,WNW,39.0,SW,NW,9.0,22.0,67.0,20.0,1012.4,1009.3,,7.0,18.1,27.2,No,No,149.13,-35.2809
48815,2016-11-30,Canberra,10.4,30.1,0.0,,,NW,41.0,WSW,NW,6.0,26.0,67.0,28.0,1011.4,1006.5,2.0,1.0,18.1,28.0,No,No,149.13,-35.2809
48816,2016-12-01,Canberra,12.1,28.8,0.0,,,W,48.0,NW,W,13.0,28.0,41.0,17.0,1008.1,1005.5,,,21.8,28.1,No,No,149.13,-35.2809
48817,2016-12-02,Canberra,8.5,30.3,0.0,,,W,54.0,W,WNW,6.0,31.0,48.0,22.0,1009.4,1009.8,,,18.0,28.9,No,No,149.13,-35.2809
48818,2016-12-03,Canberra,11.7,30.9,0.0,,,NW,52.0,SSE,WNW,6.0,24.0,71.0,22.0,1015.2,1011.8,6.0,1.0,18.0,29.6,No,No,149.13,-35.2809
48819,2016-12-04,Canberra,10.6,32.8,0.0,,,NW,43.0,S,NW,9.0,28.0,67.0,24.0,1015.3,1011.2,,1.0,19.2,30.7,No,No,149.13,-35.2809
48820,2016-12-05,Canberra,17.7,31.4,1.0,,,ESE,44.0,NNE,WNW,6.0,20.0,56.0,36.0,1009.6,1008.4,1.0,8.0,24.4,30.1,No,Yes,149.13,-35.2809
48821,2016-12-06,Canberra,16.9,23.1,13.4,,,NNW,37.0,W,NW,11.0,28.0,93.0,71.0,1012.2,1010.1,8.0,6.0,18.9,21.5,Yes,No,149.13,-35.2809
48822,2016-12-07,Canberra,8.9,26.9,0.2,,,NW,43.0,NNE,WNW,7.0,24.0,63.0,28.0,1014.2,1011.9,,,18.4,25.7,No,No,149.13,-35.2809
48823,2016-12-08,Canberra,10.1,31.3,0.0,,,,,N,WNW,9.0,41.0,63.0,26.0,1006.1,998.4,,1.0,19.6,30.0,No,Yes,149.13,-35.2809
48824,2016-12-09,Canberra,11.0,21.6,2.0,,,,,NW,NW,28.0,33.0,50.0,36.0,1007.5,1009.8,,,14.8,19.7,Yes,No,149.13,-35.2809
48825,2016-12-10,Canberra,7.3,25.2,0.0,,,,,NW,NNW,9.0,20.0,66.0,26.0,1020.8,1017.8,,,15.1,24.6,No,No,149.13,-35.2809
48826,2016-12-11,Canberra,12.8,28.0,0.0,,,,,ESE,NNW,13.0,13.0,66.0,25.0,1021.5,1018.6,7.0,,17.3,26.1,No,No,149.13,-35.2809
48827,2016-12-12,Canberra,15.3,31.2,0.0,,,,,S,W,9.0,17.0,66.0,29.0,1021.4,1016.8,1.0,,19.5,30.4,No,No,149.13,-35.2809
48828,2016-12-13,Canberra,10.6,33.9,0.0,,,,,SSW,,7.0,,50.0,15.0,1015.4,1011.1,,5.0,21.6,33.0,No,No,149.13,-35.2809
48829,2016-12-14,Canberra,21.6,28.6,0.0,,,,,WNW,NNW,26.0,33.0,30.0,59.0,1008.7,1009.6,1.0,8.0,27.8,24.1,No,Yes,149.13,-35.2809
48830,2016-12-15,Canberra,12.8,14.8,3.0,,,E,30.0,S,E,9.0,15.0,92.0,79.0,1016.4,1015.8,8.0,7.0,12.9,14.3,Yes,Yes,149.13,-35.2809
48831,2016-12-16,Canberra,12.3,20.1,5.8,,,SE,19.0,S,ENE,9.0,15.0,94.0,85.0,1012.9,1007.8,8.0,8.0,13.6,17.2,Yes,Yes,149.13,-35.2809
48832,2016-12-17,Canberra,13.5,27.9,11.4,,,W,69.0,NW,WNW,28.0,39.0,81.0,34.0,1007.2,1005.3,1.0,2.0,19.8,25.6,Yes,No,149.13,-35.2809
48833,2016-12-18,Canberra,11.4,24.9,0.0,,,E,50.0,NNE,S,13.0,11.0,58.0,38.0,1016.7,1015.3,8.0,,16.8,24.8,No,No,149.13,-35.2809
48834,2016-12-19,Canberra,11.1,26.5,0.0,,,NNW,37.0,NE,WNW,13.0,22.0,66.0,34.0,1019.3,1013.3,7.0,,14.7,24.9,No,No,149.13,-35.2809
48835,2016-12-20,Canberra,9.7,30.8,0.0,,,WNW,54.0,NNW,W,22.0,31.0,49.0,27.0,1008.4,1005.4,,8.0,22.6,27.2,No,No,149.13,-35.2809
48836,2016-12-21,Canberra,8.9,28.7,0.0,,,ENE,43.0,NW,WNW,20.0,24.0,36.0,26.0,1010.8,1010.5,,,20.7,27.2,No,No,149.13,-35.2809
48837,2016-12-22,Canberra,14.6,26.6,0.0,,,E,43.0,ENE,N,13.0,17.0,70.0,41.0,1018.4,1015.1,8.0,,16.8,25.0,No,No,149.13,-35.2809
48838,2016-12-23,Canberra,14.6,31.8,0.0,,,NE,35.0,ESE,N,9.0,9.0,63.0,30.0,1018.3,1012.6,8.0,,18.7,29.9,No,No,149.13,-35.2809
48839,2016-12-24,Canberra,14.1,32.5,0.0,,,ENE,52.0,NNW,N,13.0,30.0,59.0,35.0,1015.7,1010.9,,,23.1,31.3,No,Yes,149.13,-35.2809
48840,2016-12-25,Canberra,11.3,30.9,22.4,,,NNE,33.0,SE,NE,6.0,15.0,65.0,31.0,1016.3,1013.9,,,20.1,29.0,Yes,No,149.13,-35.2809
48841,2016-12-26,Canberra,14.0,31.5,0.0,,,NW,50.0,WSW,WNW,7.0,20.0,69.0,38.0,1014.2,1010.8,,1.0,22.6,29.3,No,No,149.13,-35.2809
48842,2016-12-27,Canberra,18.4,31.9,0.0,,,ENE,52.0,SE,NNE,13.0,7.0,54.0,41.0,1014.9,1012.0,5.0,8.0,23.8,29.6,No,No,149.13,-35.2809
48843,2016-12-28,Canberra,16.3,31.9,0.2,,,NW,46.0,,NW,0.0,24.0,69.0,32.0,1012.4,1008.7,1.0,3.0,23.1,30.4,No,No,149.13,-35.2809
48844,2016-12-29,Canberra,21.8,29.9,0.0,,,W,35.0,WNW,W,17.0,15.0,40.0,36.0,1009.6,1006.7,8.0,8.0,26.0,29.0,No,Yes,149.13,-35.2809
48845,2016-12-30,Canberra,20.3,32.8,2.2,,,SSW,50.0,N,W,7.0,30.0,83.0,53.0,1004.5,1001.6,8.0,8.0,22.8,30.2,Yes,Yes,149.13,-35.2809
48846,2016-12-31,Canberra,18.9,31.5,3.0,,,NW,41.0,WNW,W,19.0,26.0,54.0,30.0,1004.4,1003.3,,,25.3,30.7,Yes,No,149.13,-35.2809
48847,2017-01-01,Canberra,12.6,27.8,0.0,,,NW,37.0,N,WNW,2.0,22.0,74.0,34.0,1006.2,1004.6,1.0,8.0,21.0,26.7,No,No,149.13,-35.2809
48848,2017-01-02,Canberra,15.7,29.9,0.0,,,SE,43.0,NE,S,9.0,13.0,73.0,33.0,1009.2,1008.3,3.0,8.0,19.6,27.7,No,No,149.13,-35.2809
48849,2017-01-03,Canberra,13.1,27.1,0.0,,,ENE,44.0,SE,ENE,17.0,28.0,53.0,39.0,1018.3,1016.2,4.0,1.0,19.3,24.5,No,No,149.13,-35.2809
48850,2017-01-04,Canberra,11.0,25.1,0.0,,,E,37.0,ENE,E,13.0,15.0,68.0,46.0,1021.0,1018.5,8.0,8.0,17.4,22.8,No,No,149.13,-35.2809
48851,2017-01-05,Canberra,11.2,29.9,0.0,,,SSW,54.0,SE,NE,9.0,15.0,68.0,33.0,1018.4,1014.0,4.0,1.0,18.5,28.6,No,Yes,149.13,-35.2809
48852,2017-01-06,Canberra,14.5,30.6,1.4,,,ENE,43.0,SE,NE,7.0,24.0,69.0,29.0,1017.5,1014.3,,1.0,20.3,28.9,Yes,No,149.13,-35.2809
48853,2017-01-07,Canberra,11.8,32.4,0.0,,,ENE,35.0,N,NNW,6.0,13.0,65.0,27.0,1017.4,1011.3,,,19.5,30.8,No,No,149.13,-35.2809
48854,2017-01-08,Canberra,14.9,32.2,0.0,,,WNW,37.0,WSW,WNW,6.0,19.0,65.0,27.0,1012.1,1009.5,,,21.5,31.1,No,No,149.13,-35.2809
48855,2017-01-09,Canberra,19.3,35.7,0.0,,,SW,48.0,NNW,WSW,9.0,28.0,52.0,30.0,1011.4,1008.1,8.0,8.0,25.4,33.1,No,No,149.13,-35.2809
48856,2017-01-10,Canberra,17.3,34.2,0.0,,,NW,44.0,NW,WNW,13.0,24.0,58.0,35.0,1011.2,1008.8,,8.0,25.1,31.0,No,No,149.13,-35.2809
48857,2017-01-11,Canberra,16.1,36.0,0.0,,,W,57.0,W,WNW,13.0,31.0,53.0,28.0,1008.4,1005.2,,1.0,27.6,35.0,No,No,149.13,-35.2809
48858,2017-01-12,Canberra,12.9,35.1,0.0,,,E,52.0,SE,WNW,9.0,11.0,65.0,22.0,1011.4,1007.8,6.0,,20.6,32.8,No,No,149.13,-35.2809
48859,2017-01-13,Canberra,17.2,39.6,0.0,,,NNW,61.0,NW,NW,6.0,30.0,65.0,21.0,1006.8,998.8,,1.0,22.9,38.8,No,No,149.13,-35.2809
48860,2017-01-14,Canberra,18.9,30.3,0.4,,,WNW,56.0,WNW,WNW,30.0,35.0,50.0,17.0,1004.7,1004.6,,,23.9,29.7,No,No,149.13,-35.2809
48861,2017-01-15,Canberra,11.3,31.4,0.0,,,ENE,52.0,ESE,WSW,9.0,17.0,62.0,19.0,1014.8,1012.5,,,19.0,29.3,No,No,149.13,-35.2809
48862,2017-01-16,Canberra,16.6,35.5,0.0,,,NW,33.0,ESE,WSW,6.0,17.0,66.0,21.0,1015.8,1011.5,,,21.1,34.0,No,No,149.13,-35.2809
48863,2017-01-17,Canberra,12.6,38.6,0.0,,,WNW,54.0,W,W,4.0,28.0,59.0,22.0,1013.4,1008.7,,1.0,23.4,36.9,No,No,149.13,-35.2809
48864,2017-01-18,Canberra,16.1,38.0,0.0,,,W,59.0,N,W,11.0,33.0,47.0,12.0,1006.3,1006.0,,,28.0,37.0,No,No,149.13,-35.2809
48865,2017-01-19,Canberra,14.3,23.7,0.0,,,E,37.0,ESE,NE,15.0,15.0,74.0,57.0,1014.0,1010.5,8.0,8.0,15.2,21.5,No,Yes,149.13,-35.2809
48866,2017-01-20,Canberra,15.1,29.0,2.8,,,WNW,59.0,W,NW,2.0,33.0,87.0,81.0,998.0,991.9,6.0,8.0,17.4,24.0,Yes,Yes,149.13,-35.2809
